gender,age,Investment_Avenues,Mutual_Funds,Equity_Market,Debentures,Government_Bonds,Fixed_Deposits,PPF,Gold,Stock_Marktet,Factor,Objective,Purpose,Duration,Invest_Monitor,Expect,Avenue,What are your savings objectives?,Reason_Equity,Reason_Mutual,Reason_Bonds,Reason_FD,Source,Is_Outlier_LOF
Female,27.0,No,2.0,1.0,3.0,6.0,4.0,5.0,7.0,No,Returns,Income,Wealth Creation,Less than 1 year,Monthly,10%-20%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Unknown,Internet,False
Male,25.0,Yes,3.0,4.0,6.0,5.0,2.0,1.0,7.0,Yes,Returns,capital appreciation_err,Wealth Creation,more than 5 years_err,Unknown,30%-40%,Fixed Deposits,Retirement Plan,Unknown,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,27.0,Yes,2.0,3.0,7.0,5.0,4.2,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Unknown,Daily,30%-40%,Public Provident Fund,health care_err,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,22.0,Yes,2.0,4.0,5.0,6.0,3.0,1.0,7.0,Unknown,Risk,Capital Appreciation,Wealth Creation,1-3 years,Weekly,20%-30%,Fixed Deposits,Health Care,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,27.0,Yes,2.0,4.0,7.0,5.0,1.0,3.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Weekly,10%-20%,Mutual Fund,Unknown,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,22.0,Yes,2.0,3.0,7.0,4.0,6.0,1.0,5.0,Yes,Risk,Capital Appreciation,Unknown,More than 5 years,Weekly,10%-20%,Equity,Unknown,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,28.2,Yes,2.0,4.0,7.0,5.0,1.0,3.0,62.468388501833545,Yes,Returns,Capital Appreciation,Unknown,1-3 years,Monthly,30%-40%,Equity,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Male,26.0,Yes,5.0,4.0,7.0,6.0,1.0,2.0,3.0,Yes,Risk,Growth,Savings for Future,More than 5 years,Weekly,20%-30%,Fixed Deposits,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Male,29.0,Yes,2.0,3.0,7.0,5.0,4.0,1.0,62.468388501833545,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Monthly,10%-20%,Public Provident Fund,Health Care,Capital Appreciation,fund diversification_err,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,27.0,No,2.0,1.0,3.0,6.0,4.0,5.0,7.0,No,Returns,Income,Wealth Creation,Less than 1 year,Weekly,30%-40%,Unknown,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Risk Free,Internet,False
Male,25.0,Yes,2.0,3.0,7.0,5.0,4.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Monthly,20%-30%,Fixed Deposits,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,29.0,Yes,3.0,6.0,4.0,2.0,5.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Monthly,20%-30%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,High Interest Rates,Financial Consultants,False
Female,31.0,Yes,1.0,2.0,5.0,3.0,7.0,6.0,4.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Weekly,30%-40%,mutual fund_err,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Newspapers and Magazines,False
Male,34.0,Yes,2.0,4.0,7.0,17.98781411348599,3.0,1.0,6.0,Yes,Returns,Growth,Savings for Future,More than 5 years,Weekly,30%-40%,Unknown,Retirement Plan,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,television_err,False
Male,29.0,Yes,3.0,2.0,7.0,4.0,5.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Weekly,10%-20%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Unknown,False
Male,30.0,yes_err,3.0,6.0,4.0,2.0,5.0,1.0,7.0,Yes,Returns,Unknown,Wealth Creation,3-5 years,Daily,30%-40%,Mutual Fund,Retirement Plan,Capital Appreciation,Tax Benefits,Assured Returns,Fixed Returns,Television,False
Male,27.0,Yes,2.0,4.0,6.0,5.0,3.0,1.0,7.0,Yes,Risk,Growth,Savings for Future,3-5 years,Weekly,30%-40%,Fixed Deposits,Health Care,Liquidity,Better Returns,Assured Returns,Unknown,Financial Consultants,False
Male,29.0,Yes,2.0,3.0,7.0,6.0,4.0,1.0,5.0,Yes,Risk,Unknown,Savings for Future,Less than 1 year,Daily,10%-20%,Equity,Health Care,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,Television,False
Male,32.0,Yes,1.0,46.38680213244817,7.0,4.0,5.0,2.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Daily,20%-30%,Public Provident Fund,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Male,113.0896368003454,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Returns,Growth,Savings for Future,More than 5 years,Daily,30%-40%,Public Provident Fund,Retirement Plan,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,Television,False
Female,22.0,No,1.0,2.0,3.0,4.0,5.0,6.0,7.0,No,Returns,Capital Appreciation,savings for future_err,Less than 1 year,Daily,20%-30%,Equity,Education,Dividend,Better Returns,Safe Investment,Risk Free,Internet,False
Male,25.0,yes_err,2.0,3.0,6.0,5.0,4.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,Unknown,Daily,Unknown,Public Provident Fund,Unknown,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Male,27.4,Yes,3.0,4.0,6.0,5.0,2.0,1.0,7.0,Unknown,Returns,Capital Appreciation,Unknown,3-5 years,Daily,30%-40%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,29.0,Yes,38.91517435062281,2.0,7.0,5.0,4.0,1.0,6.0,Yes,Risk,Growth,Wealth Creation,1-3 years,Weekly,20%-30%,Equity,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Television,False
Female,30.0,Yes,3.0,6.0,4.0,2.0,5.0,1.0,7.0,Unknown,Returns,Capital Appreciation,Wealth Creation,3-5 years,Monthly,30%-40%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,High Interest Rates,Unknown,False
Male,26.2,Yes,2.0,3.0,7.0,5.0,4.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Unknown,Monthly,Unknown,Public Provident Fund,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Unknown,29.0,Yes,4.0,3.0,5.0,7.0,2.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Daily,30%-40%,Equity,Retirement Plan,Dividend,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Male,32.0,Yes,1.0,4.0,6.0,5.0,3.0,2.0,7.0,Yes,Risk,Growth,Wealth Creation,3-5 years,Weekly,10%-20%,Fixed Deposits,Health Care,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Male,26.0,Yes,3.0,4.0,6.0,5.0,1.0,2.0,7.0,Yes,Risk,Capital Appreciation,Wealth Creation,1-3 years,Weekly,10%-20%,Equity,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,25.0,Yes,2.0,4.0,6.0,5.0,3.0,1.0,7.0,Yes,Risk,Growth,Savings for Future,3-5 years,Weekly,10%-20%,Equity,Health Care,Liquidity,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,22.0,No,2.0,1.0,3.0,6.0,4.0,5.0,7.0,No,Returns,Income,Wealth Creation,3-5 years,Weekly,10%-20%,Fixed Deposits,Retirement Plan,Capital Appreciation,better returns_err,Safe Investment,Risk Free,Internet,False
Female,23.0,Unknown,7.0,46.38680213244817,4.0,6.0,3.0,1.0,2.0,No,Risk,Capital Appreciation,Wealth Creation,1-3 years,Monthly,20%-30%,Public Provident Fund,Retirement Plan,Liquidity,Fund Diversification,Unknown,Risk Free,Internet,False
Male,30.0,Yes,2.0,3.0,7.0,6.0,4.0,1.0,5.0,Yes,Risk,Growth,Savings for Future,Less than 1 year,Weekly,10%-20%,Fixed Deposits,Health Care,Unknown,Fund Diversification,Safe Investment,Fixed Returns,Television,False
Female,26.0,Unknown,2.0,1.0,3.0,6.0,4.0,5.0,7.0,No,Returns,Income,Wealth Creation,1-3 years,Weekly,30%-40%,Equity,Retirement Plan,Unknown,Better Returns,Safe Investment,Risk Free,Internet,False
Male,32.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Growth,Wealth Creation,1-3 years,Daily,20%-30%,Mutual Fund,Health Care,Dividend,Fund Diversification,Assured Returns,Fixed Returns,Unknown,False
Male,28.0,Yes,5.0,4.0,7.0,6.0,1.0,2.0,3.0,Yes,Risk,Growth,Savings for Future,Less than 1 year,Weekly,30%-40%,Equity,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Female,21.0,Yes,4.0,3.0,2.0,1.0,5.0,6.0,7.0,No,Locking Period,Capital Appreciation,Wealth Creation,1-3 years,Monthly,30%-40%,Unknown,Unknown,Dividend,Better Returns,Safe Investment,High Interest Rates,Financial Consultants,False
Male,31.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Returns,Growth,Wealth Creation,Less than 1 year,Weekly,30%-40%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Unknown,False
Male,27.0,Yes,4.0,3.0,5.0,7.0,2.0,1.0,6.0,Unknown,Returns,Capital Appreciation,Wealth Creation,1-3 years,weekly_err,10%-20%,Public Provident Fund,Unknown,Dividend,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Male,33.0,Yes,2.0,4.0,7.0,5.0,1.0,3.0,6.0,Yes,Unknown,Capital Appreciation,Wealth Creation,More than 5 years,Weekly,20%-30%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,30.0,Yes,2.0,5.0,7.0,6.0,3.0,1.0,4.0,Yes,Risk,Capital Appreciation,Wealth Creation,1-3 years,Daily,20%-30%,Mutual Fund,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Fixed Returns,Financial Consultants,False
Unknown,30.0,Yes,2.0,4.0,7.0,5.0,1.0,3.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Weekly,20%-30%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Unknown,Risk Free,Newspapers and Magazines,False
Male,28.0,Yes,5.0,4.0,33.77904611212656,6.0,1.0,2.0,3.0,Yes,Risk,Growth,Savings for Future,1-3 years,Weekly,10%-20%,Public Provident Fund,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Female,22.0,Yes,2.0,3.0,7.0,5.0,4.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Daily,30%-40%,Fixed Deposits,Health Care,Unknown,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Female,27.0,Yes,3.0,6.0,4.0,69.93907056742995,5.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,Less than 1 year,Monthly,30%-40%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,High Interest Rates,Financial Consultants,False
Female,25.0,Yes,2.0,3.0,7.0,4.0,5.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Daily,20%-30%,Public Provident Fund,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Unknown,35.0,Yes,1.0,2.0,5.0,3.0,7.0,6.0,4.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Monthly,10%-20%,Equity,Retirement Plan,capital appreciation_err,Better Returns,safe investment_err,Fixed Returns,Newspapers and Magazines,False
Male,107.8896368003454,Unknown,5.0,4.0,7.0,6.0,1.0,2.0,3.0,Yes,Risk,Growth,Savings for Future,3-5 years,Monthly,30%-40%,Equity,Health Care,Capital Appreciation,Better Returns,Safe Investment,Fixed Returns,Financial Consultants,False
Male,33.0,Yes,3.0,6.0,4.0,2.0,5.0,1.0,7.0,Yes,Unknown,Capital Appreciation,wealth creation_err,More than 5 years,Monthly,Unknown,Equity,Retirement Plan,Capital Appreciation,Tax Benefits,Unknown,Fixed Returns,Television,False
Male,29.0,Yes,2.0,4.0,7.0,5.0,1.0,3.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Unknown,20%-30%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Female,24.0,No,1.0,2.0,3.0,4.0,5.0,6.0,7.0,No,Returns,Capital Appreciation,Savings for Future,1-3 years,Daily,10%-20%,Fixed Deposits,Education,dividend_err,Better Returns,Safe Investment,Risk Free,Internet,False
Male,29.0,Yes,3.0,2.0,7.0,4.0,5.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Daily,10%-20%,Unknown,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Unknown,31.0,Yes,3.0,2.0,7.0,5.0,4.0,1.0,6.0,Yes,Risk,Growth,Wealth Creation,1-3 years,Weekly,10%-20%,Unknown,Unknown,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Television,False
Female,29.0,Yes,3.0,2.0,7.0,5.0,4.0,1.0,6.0,Yes,Risk,Growth,Wealth Creation,More than 5 years,Weekly,10%-20%,Public Provident Fund,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Unknown,Television,False
Female,33.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Unknown,Growth,Savings for Future,More than 5 years,Weekly,20%-30%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,risk free_err,Unknown,False
Male,28.0,Yes,3.0,4.0,6.0,5.0,1.0,2.0,7.0,Yes,Risk,Capital Appreciation,Wealth Creation,3-5 years,Monthly,10%-20%,Equity,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Unknown,Newspapers and Magazines,False
Male,32.0,Unknown,1.0,3.0,7.0,4.0,45.92673072281554,2.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Daily,20%-30%,Unknown,Retirement Plan,Capital Appreciation,Unknown,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Male,29.0,Yes,2.0,3.0,6.0,5.0,1.0,4.0,7.0,Yes,Returns,capital appreciation_err,Wealth Creation,Less than 1 year,monthly_err,10%-20%,Equity,Retirement Plan,Unknown,Better Returns,Assured Returns,Risk Free,Television,False
Male,27.0,Yes,2.0,3.0,6.0,4.0,1.0,5.0,7.0,Yes,Returns,Capital Appreciation,Returns,Unknown,Daily,20%-30%,Public Provident Fund,Education,Dividend,Better Returns,Unknown,Risk Free,Newspapers and Magazines,False
Female,27.0,Yes,3.0,2.0,7.0,5.0,4.0,1.0,6.0,Yes,Risk,Growth,Wealth Creation,Less than 1 year,Daily,30%-40%,Public Provident Fund,Health Care,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Television,False
Female,24.0,No,1.0,46.38680213244817,3.0,4.0,5.0,6.0,7.0,No,Returns,Capital Appreciation,Savings for Future,Less than 1 year,Monthly,20%-30%_err,Public Provident Fund,Education,Unknown,Better Returns,Safe Investment,Risk Free,Internet,False
Male,32.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Unknown,Wealth Creation,1-3 years,Monthly,30%-40%,Equity,Health Care,dividend_err,Fund Diversification,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Male,25.0,Yes,3.0,4.0,6.0,5.0,1.0,2.0,7.0,Yes,Returns,Capital Appreciation,wealth creation_err,1-3 years,Daily,30%-40%,Equity,Retirement Plan,Dividend,Fund Diversification,Unknown,Fixed Returns,Financial Consultants,False
Female,112.4896368003454,Yes,38.91517435062281,4.0,7.0,17.98781411348599,1.0,2.0,6.0,Yes,Risk,Growth,wealth creation_err,1-3 years,Weekly,10%-20%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Male,34.0,Yes,2.0,3.0,7.0,6.0,4.0,1.0,5.0,Yes,Risk,Growth,Savings for Future,Less than 1 year,Weekly,20%-30%,Public Provident Fund,Health Care,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,Television,False
Female,24.0,No,38.91517435062281,2.0,33.77904611212656,69.93907056742995,5.0,6.0,7.0,Unknown,Returns,Capital Appreciation,Savings for Future,More than 5 years,Monthly,10%-20%,Mutual Fund,Education,Dividend,Better Returns,Safe Investment,Risk Free,Unknown,False
Male,32.0,Yes,2.0,5.0,7.0,6.0,3.0,1.0,4.0,Yes,Risk,Capital Appreciation,Wealth Creation,Less than 1 year,Daily,30%-40%,Fixed Deposits,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Fixed Returns,Financial Consultants,False
Male,30.0,Yes,2.0,3.0,7.0,6.0,4.0,1.0,5.0,Yes,Risk,Growth,Savings for Future,1-3 years,Monthly,30%-40%,Mutual Fund,Health Care,Unknown,Fund Diversification,Safe Investment,Fixed Returns,Unknown,False
Female,22.0,Yes,4.0,3.0,2.0,1.0,5.0,6.0,7.0,No,Locking Period,Capital Appreciation,Wealth Creation,Unknown,Unknown,20%-30%,Public Provident Fund,Unknown,Dividend,Better Returns,Safe Investment,high interest rates_err,Financial Consultants,False
Male,30.0,Yes,2.0,4.0,7.0,5.0,1.0,3.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Daily,20%-30%_err,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,25.0,Yes,2.0,3.0,6.0,4.0,1.0,5.0,7.0,Yes,Returns,Capital Appreciation,Returns,1-3 years,Daily,20%-30%,Mutual Fund,Education,Dividend,Better Returns,Safe Investment,Risk Free,Newspapers and Magazines,False
Male,26.0,Yes,3.0,4.0,6.0,5.0,2.0,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Weekly,10%-20%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Unknown,29.0,Yes,2.0,3.0,6.0,5.0,1.0,4.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,monthly_err,30%-40%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Television,False
Male,24.0,Yes,2.0,3.0,6.0,5.0,45.92673072281554,1.0,7.0,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Daily,10%-20%,Fixed Deposits,Unknown,Capital Appreciation,Unknown,Safe Investment,Fixed Returns,Financial Consultants,False
Female,37.0,Yes,2.0,4.0,7.0,5.0,45.92673072281554,1.0,6.0,Yes,Risk,Growth,Unknown,3-5 years,Monthly,20%-30%,Fixed Deposits,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,25.0,Yes,2.0,4.0,7.0,5.0,1.0,3.0,6.0,Unknown,Returns,Capital Appreciation,Wealth Creation,3-5 years,Daily,20%-30%,Public Provident Fund,Health Care,Capital Appreciation,fund diversification_err,Assured Returns,Fixed Returns,Newspapers and Magazines,False
Female,33.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Risk,Growth,Savings for Future,1-3 years,Daily,20%-30%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
Male,37.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Returns,Growth,Unknown,3-5 years,Daily,30%-40%,Unknown,Retirement Plan,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,Television,False
Female,30.0,Yes,2.0,3.0,7.0,4.0,5.0,1.0,6.0,Yes,Returns,Unknown,Wealth Creation,3-5 years,Monthly,30%-40%,Unknown,Retirement Plan,Capital Appreciation,Fund Diversification,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,32.0,Yes,2.0,4.0,7.0,5.0,3.0,1.0,6.0,Yes,Returns,growth_err,Savings for Future,Less than 1 year,Daily,20%-30%,Equity,Retirement Plan,Capital Appreciation,Unknown,Safe Investment,Unknown,Television,False
Male,30.0,Yes,3.0,6.0,4.0,2.0,5.0,1.0,62.468388501833545,Yes,Returns,Capital Appreciation,Wealth Creation,3-5 years,Daily,10%-20%,Fixed Deposits,Retirement Plan,Capital Appreciation,Unknown,Assured Returns,Fixed Returns,Television,False
Male,30.0,Yes,38.91517435062281,3.0,6.0,5.0,1.0,4.0,62.468388501833545,Yes,Returns,Capital Appreciation,Wealth Creation,More than 5 years,Daily,30%-40%,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Television,False
Male,26.0,Yes,3.0,2.0,7.0,4.0,5.0,1.0,6.0,Yes,Risk,Capital Appreciation,Wealth Creation,More than 5 years,Daily,30%-40%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Newspapers and Magazines,False
Male,28.0,Yes,1.0,4.0,6.0,5.0,3.0,12.985754034654704,18.093677700366708,Yes,Risk,Unknown,Wealth Creation,Less than 1 year,Monthly,30%-40%,Fixed Deposits,Health Care,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,31.0,Yes,2.0,4.0,7.0,6.0,3.0,1.0,5.0,Yes,returns_err,Capital Appreciation,Wealth Creation,1-3 years_err,Daily,30%-40%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Fixed Returns,Financial Consultants,False
Female,27.0,Yes,3.0,6.0,4.0,2.0,5.0,1.0,7.0,Yes,Returns,Capital Appreciation,wealth creation_err,More than 5 years,Monthly,20%-30%,Equity,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,High Interest Rates,Financial Consultants,False
Male,32.0,Yes,2.0,46.38680213244817,7.0,5.8,3.8,1.0,5.0,yes_err,Risk,Growth,Unknown,More than 5 years,Monthly,20%-30%,Public Provident Fund,Health Care,Capital Appreciation,Fund Diversification,Safe Investment,Fixed Returns,Television,False
Male,29.0,yes_err,3.0,2.0,7.0,4.0,5.0,1.0,6.0,Yes,Returns,Capital Appreciation,Wealth Creation,1-3 years,Monthly,10%-20%,Mutual Fund,Retirement Plan,Capital Appreciation,Better Returns,Assured Returns,Risk Free,Financial Consultants,False
female_err,25.0,Unknown,2.0,1.0,3.0,6.0,4.0,5.0,7.0,No,Returns,Income,Wealth Creation,More than 5 years,Weekly,Unknown,Public Provident Fund,Retirement Plan,Capital Appreciation,Better Returns,Safe Investment,Risk Free,Internet,False
Male,26.0,Yes,3.0,4.0,6.0,5.0,2.0,1.0,7.0,Yes,Returns,Capital Appreciation,Unknown,More than 5 years,Weekly,30%-40%,Unknown,Retirement Plan,Capital Appreciation,Better Returns,Unknown,Risk Free,Financial Consultants,False
